id,images,title,description
29267,https://media.kudago.com/images/place/2d/1c/2d1ceef635f62cf61cec52422ee3a78e.jpg,коворкинг «Калибр»,"Вы молодой бизнесмен и ищете место для работы, но считаете, что аренда офиса — это прошлый век? Тогда присмотритесь к коворкингу «Калибр» — современному креативному пространству. Комфортная и функциональная обстановка располагает к успешному ведению дел."
16897,https://media.kudago.com/images/place/b7/d1/b7d1f1beb5b78b6e3b3acd63a68e9b0b.jpeg,Парк «Дубки»,"Подмосковный парк, в котором есть дубовая аллея, храм и живописный водоём."
2716,https://media.kudago.com/images/place/ac/f0/acf08183a3d7ec7d521c4f248aeaf2cc.jpeg,Музей-заповедник Усадьба Абрамцево,"Усадьба всегда была местом притяжения людей искусства. Этот сказочный мир с красивейшими пейзажами вдохновил бывшего хозяина усадьбы на написание известной и любимой многими сказки про аленький цветочек. А ещё здесь есть уникальная скамья Врубеля, настоящая избушка на курьих ножках и церковь, над оформлением которой трудились знаменитые художники."
30561,https://media.kudago.com/images/place/2a/c6/2ac6afd8467231887e034fbeaaf5c9a7.jpg,Музей приключений «Живая история»,"Музей предлагает двенадцать интерактивных программ для детей, благодаря которым история оживает и становится ближе. Древний Египет, рыцарская Европа, средневековая Русь — необычная площадка открывает портал в прошлое."
31543,https://media.kudago.com/images/place/60/0c/600c74663c0e85219fde88c619588ae9.jpg,лазертаг-клуб «Медведь»,"Масштабная крытая площадка подойдёт для мероприятий любого уровня. Здесь вы найдёте опытных инструкторов, всегда готовых помочь, и захватывающие квесты со множеством игровых сценариев."
17264,https://media.kudago.com/images/place/6f/3c/6f3c387792cb3ffe1835bf2cbe76ce1c.jpg,Музей «Фабрика ёлочных игрушек»,"Традиция украшать рождественское дерево возникла в Германии в XVII веке. В Россию в первое время ёлочные игрушки доставлялись из Европы, но уже в начале XVIII века Александр Меншиков основал в Клину стеклодувное предприятие, и страна обзавелась собственным производством стеклянных украшений. Музей «Фабрика ёлочных игрушек» — это место, где можно узнать об истории возникновения украшений для ёлки, традициях празднования Нового года и Рождества в разных странах и секретах мастерства стеклодувов и специалистов по росписи изделий."
11262,https://media.kudago.com/images/place/31/4c/314c15aca1188e54c38c7f7811b8be82.jpg,"дом Юшкова (Российская академия живописи, ваяния и зодчества)","Одно из лучших творений зодчего Василия Баженова в стиле классицизм, построенное для генерал-поручика Ивана Юшкова."
12412,https://media.kudago.com/images/place/82/01/82016b4cd3ae7e3a0197677995b57c96.jpg,Голицынская больница,Голицынская больница была открыта в Москве в 1802 году и позиционировалась как «лечебница для бедных». В настоящее время здание является Голицынским корпусом Первой городской клинической больницы.
10832,https://media.kudago.com/images/place/8e/44/8e448a77a2c0f50189a81d27b5b24935.jpg,Московский детский театр эстрады,Музыкальные спектакли разных жанров и школа для юных актёров.
3558,https://media.kudago.com/images/place/ec/7d/ec7db31d9af1dc8fdadfbf6890763cd0.jpg,Кафе «Март»,"Уютное кафе расположилось на нижнем уровне Музея Современного Искусства в историческом особняке. Здесь объединены между собой сразу несколько проектов. Под одной крышей кафе находится выставочная площадка, книжный магазин, музыкальный клуб и «Оранжерея»."
3846,https://media.kudago.com/images/place/ef/1d/ef1df7ef42b4fed78d72dfcc51d66c7b.jpg,Театр «Московская оперетта»,"Один из лучших отечественных театров, специализирующихся на оперетте и мюзикле. В текущем репертуаре «Московской оперетты» классические постановки соседствуют с современными музыкальными шоу."
15184,https://media.kudago.com/images/place/0e/25/0e2597b2718ae947aad8d0063b742dd8.jpg,памятник «Отдыхающий Пушкин»,Во дворике расположенной неподалёку от Нового Арбата мастерской известного скульптора Александра Рукавишникова находится весьма любопытный памятник Пушкину.
12667,https://media.kudago.com/images/place/34/32/343246312ce437fca5d56f1061843061.jpg,Первая Безымянная башня Московского Кремля,"Первая Безымянная башня Московского Кремля была сооружена в конце XV столетия по проекту одного из итальянских архитекторов, плодотворно работавших в то время в российской столице. Башня имела ещё и второе название — Пороховая, так как в ней на протяжении XV—XVI веков хранились запасы пороха."
7192,https://media.kudago.com/images/place/82/65/8265ca313ec24c687329b1e3ef30d382.webp,солодежня в Симоновом монастыре,"Солодежня представляет собой хозяйственную пристройку при Симоновом Успенском монастыре. Это здание было возведено в XVI–XVII веках, оно считается самой старинной пятиэтажкой столицы."
34627,https://media.kudago.com/images/place/45/87/4587186c5f2cefb0bfff86069521bbfe.jpeg,Кафе-трапезная «Антипа»,"Интеллектуальная, духовная атмосфера в светлом местечке: каннеле с капучино на завтрак и романтическая книга в руке, а на фоне только колокола и белый храм."
2164,https://media.kudago.com/images/place/9c/0f/9c0f822bc93350258df358f6ccc5f2b6.jpg,Минералогический музей имени Ферсмана РАН,Крупнейшее мировое собрание минералов.
15070,https://media.kudago.com/images/place/a4/22/a422a50c9516e1d4e9563d18efebe2a6.jpeg,Терлецкий парк,"Большой благоустроенный парк с сетью прудов и чистыми песчаными пляжами, детскими игровыми площадками, площадками для занятий спортом и просторными беседками. Здесь можно искупаться, покататься на лодке, прогуляться верхом или просто пройтись по тенистым аллеям."
29582,https://media.kudago.com/images/place/2d/a6/2da6167661cd36a930e02d9be2f13db6.jpeg,Частный приют для кошек «Муркоша»,"Приютить кота — дело не только приятное, но и ответственное. Если вы давно хотели обзавестись домашним питомцем (а заодно и спасти кошачью жизнь), но ещё не знаете, где это можно сделать, добро пожаловать в частный приют «Муркоша»."
2473,https://media.kudago.com/images/place/9b/46/9b46b84a5496560a6de6b5f250a77338.jpg,Ресторан La Maree на Петровке,"Ресторан «Ла Маре» — заведение, в котором продаётся рыба из разных стран мира."
35328,https://media.kudago.com/images/place/bc/14/bc14ba1559d6406e299cda9a41dc30b9.jpg,«Котельная» на Хлебозаводе № 9,Антуражная ивент-площадка с вековой историей.
165,https://media.kudago.com/images/place/99/a2/99a203bae69062d09135624d38da1614.jpg,культурный центр «Пунктум»,"Лофт-проект «Пунктум» — это необычный культурный центр, где найдется место любому жанру искусства."
23037,https://media.kudago.com/images/place/4a/7b/4a7b24be06e3a018b5323c1d7a681393.jpg,театральный центр «Петрушкина слобода»,"Здесь можно полностью раствориться в народной культуре — послушать сказки и былины русского народа, научиться традиционным ремёслам, посмотреть спектакль или даже поучаствовать в нём."
2200,https://media.kudago.com/images/place/db/aa/dbaa532141aa70ef433cd745a8ab8214.jpg,гостиница «Украина»,"Здание гостиницы «Украина» — второе по величине среди знаменитых высоток, московских архитектурных шедевров «сталинского ампира»."
701,https://media.kudago.com/images/place/65/ef/65efa43c7f27c5d86a369a9adb364076.jpg,Дом-музей Горького,Одновременно выдающийся памятник архитектуры и безмолвный свидетель последних лет жизни Максима Горького.
10249,https://media.kudago.com/images/place/3c/7f/3c7fd6dd5d0a4fef2aa91a1a90617b11.jpg,Пушкинские места в Большом Харитоньевском переулке,"Существует легенда, что название этому переулку дал Пушкин: с двух лет он проходил здесь с родителями в церковь святого Харитония (ныне уже не существующую) и прозвал этот переулок по имени храма — Харитоньевским."
31389,https://media.kudago.com/images/place/61/68/6168d346b3bd0f1ba174e5f303d7b229.jpg,мотодром «Эндуро покатухи»,"Не знаете, чем удивить друзей? Приходите на мотодром и окунитесь в мир адреналина и увлекательных поездок под рёв мотора. Новичков обучат азам вождения, а мотоциклистам со стажем предложат маршруты под открытым небом."
2103,https://media.kudago.com/images/place/95/4a/954a1a864f95611b6d734bc13bc80064.jpg,Грачёвский парк,"В Грачёвке, как называют этот усадебный комплекс местные жители, туристов ждёт старинная усадьба в стиле Монте-Карло, река в трубе и другие достопримечательности."
30798,https://media.kudago.com/images/place/13/04/1304daf44771944acbaf558b71de368c.jpg,детский Город Строителей в ТРЦ «Ривьера»,"Юные профессионалы самостоятельно управляют башенным краном, конвейером или лентой транспортёра, загружают и доставляют мягкие кирпичики и огромные лего-блоки на стройку, строят дома и возводят целые небоскрёбы из мягких кирпичей, а также резвятся в зоне игр с водой, играют в морской бой и запускают в плавание корабли."
34722,https://media.kudago.com/images/place/09/d1/09d12061fd304e62ae2aee38c9a91799.jpg,Кафе «Молоко»,"Заведение с приятной томной музыкой, относительно невысокими ценами и широким выбором блюд."
2741,https://media.kudago.com/images/place/4f/c8/4fc882e4a7f4c8a652c12f857f9a4e2f.jpg,караоке-клуб «Ян Пен»,"Караоке-клуб «Ян Пен» — место, где никто и ничто не помешает вашей весёлой вечеринке или тихому семейному ужину, ведь их можно провести в отдельных звукоизолированных залах."
15845,https://media.kudago.com/images/place/dc/50/dc5016636e8ebbd10b0ff4fd410bdb35.jpg,ресторан «Рыбный базар»,"Ресторан «Рыбный базар» — место, название которого говорит само за себя. Здесь собираются поклонники средиземноморской кухни и любители морепродуктов, чтобы насладиться вкусом свежей рыбы, устриц и других даров моря."
32828,https://media.kudago.com/images/place/da/ab/daab1f55c03747c6ac6886c4c3d6257b.jpg,парк «Братеевская пойма»,"Парк на берегу Москвы-реки, в котором можно позагорать у воды, заняться спортом на 12 оборудованных площадках, посмотреть фильмы в летнем кинотеатре, а зимой — покататься на коньках и на лыжах."
6398,https://media.kudago.com/images/place/12/fd/12fdc404b95f32d46702898d657224ea.jpeg,Красная площадь,"Красная площадь является главным символом Москвы, это одно из первых мест, о которых вспоминает не только житель страны, но и каждый турист, когда речь заходит о столице России."
33060,https://media.kudago.com/images/place/01/6c/016cabf94223dfc8a6c36f3022fe8519.jpg,Сеть ресторанов «Гамбринус»,"Разнообразное меню, европейское качество напитков и блюд, внимательный персонал, удобное расположение в разных районах столицы  — в сети ресторанов «Гамбринус» можно вкусно поужинать в кругу семьи, весело провести время с друзьями или организовать изысканный банкет."
34311,https://media.kudago.com/images/place/f8/fd/f8fd091327d80655b11fcb9a1bad3997.JPG,ресторан Olluco,Ресторан перуанской кухни и гастрономических экспериментов от Вирхилио Мартинеса — шеф-повара с мировым именем. Занял 4 место в национальной премии Where To Eat в 2022 году.
19683,https://media.kudago.com/images/place/42/31/4231efef9df24e6c86691654d14a68e9.jpeg,Овчинниковская набережная,"Хотите проникнуться духом предприимчивости? Приходите на Овчинниковскую набережную — старожилы утверждают, что в этих местах до сих пор витает дух прошлого и царит атмосфера русского купечества."
2213,https://media.kudago.com/images/place/a7/ab/a7ab3b34bf75d18c9cbfed91b4b37162.jpg,ресторан-яхта «Ласточка»,"Ресторан-яхта «Ласточка» — место, где можно дышать свежим воздухом и восхищаться прекрасным пейзажем Москвы-реки, попутно наслаждаясь блюдами европейской и азиатской кухни."
11186,https://media.kudago.com/images/place/79/95/7995b3ef85d5298e898b022811b8fb81.jpg,культурный центр «Вдохновение»,"Отдых, развитие, творчество, культура и спорт в Ясеневе."
10929,https://media.kudago.com/images/place/48/b0/48b05aadc111ece4a4e2a7da9677e09b.jpg,Бирюлёвский дендропарк,"Дендропарк занимает 135 гектаров на окраине Москвы. Здесь можно увидеть растения из разных уголков России, Японии, Китая, Дальнего Востока и Северной Америки."
11289,https://media.kudago.com/images/place/7b/89/7b899b1e3b6b6010f33619788b007083.jpeg,«Московская горнолыжная академия»,Крупнейшая в столице база подготовки детей и молодёжи по зимним видам спорта.
1494,https://media.kudago.com/images/place/84/4c/844c88af574bc36de975994440234a24.jpg,мемориальная квартира Александра Сергеевича Пушкина,"В квартире Пушкина на Арбате проходил мальчишник великого поэта, а позже — первый бал молодой семьи. Друг поэта, князь Вяземский, шутил: дескать, непривычно видеть Пушкина в квартире, а не в трактире..."
10751,https://media.kudago.com/images/place/c2/fc/c2fc2361d0b26a1421c13c7077337a39.jpeg,усадьба Усачёвых-Найдёновых,"Усадьба, являющая собой прекрасный образец классицизма, известна многим по фильму «Покровские ворота» и другим советским картинам."
34970,https://media.kudago.com/images/place/78/1d/781d7fa449c426cdc77d69fd7a3dbadf.jpg,интерактивный музей в темноте «Сенсориум»,"Посетители музея погрузятся в темноту, раскрывающую все чувства, кроме зрения. Музей оборудован для зрячих и незрячих посетителей, здесь есть кафе, арт-галерея и тренинговый зал."
4618,https://media.kudago.com/images/place/fc/88/fc88077a6e12d9da2bfb0a92f8864fd8.jpg,боулинг-клуб «БиБаБо»,Этот боулинг-клуб считается пионером в своей сфере — он открылся в далёком 1998 году.
4857,https://media.kudago.com/images/place/e0/ac/e0ace4adb7ec2931ef0672cbe2225cef.JPG,усадьба Грачёвка,"Чудом дошедшая до нас, великолепная некогда усадьба Грачёвка является историческим памятником. Это одна из немногих неплохо сохранившихся жемчужин архитектуры Москвы."
832,https://media.kudago.com/images/place/41/42/4142c29ae5068c7401d3ed9ed8885aa1.png,Театр на Таганке,"Место, где творил Юрий Любимов и играл Владимир Высоцкий. Место, где рождаются легенды. С осени 2021 года здесь также идут спектакли «Содружества актёров Таганки», который воссоединился с родной труппой."
10316,https://media.kudago.com/images/place/2b/93/2b9314dec1a41a3cbc6af328d80aa614.jpg,Государственный музыкальный театр «На Басманной»,"Молодёжный музыкальный театр. В основе репертуара — мюзиклы, комические оперы и оперетты на классические сюжеты, но в оригинальной интерпретации."
32449,https://media.kudago.com/images/place/37/cf/37cfdf0e8f09e7106917f17ebb141e07.jpg,доходный дом Фирсановой,"Дом Веры Ивановны Фирсановой, дочери богатого лесопромышленника, часто путают с Сандуновскими банями. Но это отдельное строение, которое с момента своего возведения имело совсем иное назначение. Впрочем, определённое отношение к самым знаменитым баням города оно всё же имеет."
28702,https://media.kudago.com/images/place/07/16/0716c2ebfd3aa037c160216c22a1be4a.png,ресторан-бар с караоке Lova Lova Multibar,"Безудержные танцы под диджейские сеты, лихие караоке-баттлы, авторские блюда и коктейли — всё в стиле девяностых и ранних двухтысячных. Lova Lova Multibar не даст забыть клубные настроения той эпохи, когда можно было отдать жизнь за одну отвязную ночь."
5525,https://media.kudago.com/images/place/c6/43/c643c5f5a183eed73ae64e98101e8324.jpeg,Фрунзенская набережная,Бывшая Хамовническая набережная Москвы-реки — одна из самых красивых и чистых набережных города.
2634,https://media.kudago.com/images/place/fc/d1/fcd1d9f447e7d23dac72a05e40d2435c.jpeg,Кинотеатр «Радуга Кино»,"Кинотеатр, парк развлечений и кафе — все слагаемые семейного отдыха на одной территории."
33234,https://media.kudago.com/images/place/f1/ce/f1ce39d50ff2c90d1d5772da469ac681.jpg,верёвочный парк «Мадагаскар»,"Проводите лето в городе, но хотите ощутить дух приключений? Верёвочный комплекс «Мадагаскар» поможет побороть скуку и получить порцию адреналина на свежем воздухе."
10699,https://media.kudago.com/images/place/25/5f/255f0970c28a9ecf93186ad551df8ac8.jpg,кафе «Сирень»,"«Домашняя кухня со всех концов света» — так позиционирует себя заведение в парке Сокольники. Большое внимание в кафе уделяется детям, для них регулярно проводятся праздники, научно-популярные шоу, мастер-классы и тематические вечеринки, для ребят оборудована комната для игр."
26011,https://media.kudago.com/images/place/61/fc/61fc0cabc177d15527d5dc8dfd7b5874.jpg,интерактивный музей-театр «КидБург Сказки»,"«КидБург Сказки» — это российский образовательно-развлекательный проект, не имеющий аналогов. Здесь маленькие посетители знакомятся с культурным наследием — народными и литературными сказками, а также с выдающимися произведениями европейских авторов."
5448,https://media.kudago.com/images/place/11/c4/11c4c87a4e1dcdf6fb7c0fd10f66af01.webp,галереи на Пречистенке,"Старинный дворик, который называют московским Монмартром."
1391,https://media.kudago.com/images/place/50/f6/50f6d951db8f998266b91ed221945f65.jpg,Зелёный театр в Парке Горького,Уже не одно десятилетие Зелёный театр в Парке Горького является знаковым местом отдыха москвичей и важным центром культурной жизни столицы.
1239,https://media.kudago.com/images/place/56/dd/56dd551c6ac908e8b1e658a90d911ae8.jpg,дом-яйцо,Необычное здание в форме яйца на улице Машкова — продукт творчества архитектурного бюро Сергея Ткаченко. Этот дом появился в столице в 2002 году и стал символом московской архитектуры времён мэра Лужкова.
10581,https://media.kudago.com/images/place/3b/af/3bafe3d36c1f2f559ea4608197c3419d.jpeg,Школа танца ЦЕХ,"Есть масса мест, где можно научиться танцевать. Мест, где учат это делать профессионалы своего дела, уже меньше. В школе танцев ЦЕХ есть не только отличные состоявшиеся хореографы. Здесь принято развиваться, искать новое и делиться им со своими учениками всех возрастов."
15390,https://media.kudago.com/images/place/e4/fc/e4fcaac4fb777d9139d84130802444f0.jpg,Комсомольская площадь (Площадь трёх вокзалов),"Едва ли найдётся хоть один коренной москвич или гость столицы, ни разу в жизни не побывавший на Площади трёх вокзалов, официальное название которой – Комсомольская площадь."
31346,https://media.kudago.com/images/place/11/f5/11f5efbf82b5d13dd66dddbccb5cbd83.png,клуб «Высоцкий»,"«Высоцкий» разместился в старомосковском двухэтажном особнячке неподалёку от Театра на Таганке. Здесь собираются те, кто предпочитает уют и душевное общение пафосу и гламуру. В клубе проходят концерты известных групп, сольные выступления музыкантов и творческие вечера драматических артистов."
15129,https://media.kudago.com/images/place/4a/94/4a94836513d53c4b0d9d3c9ee91648b6.jpg,Китайгородская стена,"Оборонительная стена, построенная в XVI веке вокруг расположенного в центре Москвы Китай-города. На сегодня этот памятник древней фортификации почти не сохранился."
2206,https://media.kudago.com/images/place/be/45/be45f5d708477817a63f3d6aff47069c.jpg,ресторан «Джонджоли»,Желаете провести вечер в лучших традициях грузинского застолья? Вам непременно стоит посетить ресторан Владимира Кристовского — «Джонджоли».
34096,https://media.kudago.com/images/place/14/67/1467d3db1c24a3c5eccd7a38f93085da.JPG,кафе «Седьмое небо»,"Панорамное кафе с вращающимся полом — одно из самых романтичных мест столицы. Кафе расположено в Останкинской телебашне, а из его окон открывается потрясающий вид на Москву."
1105,https://media.kudago.com/images/place/71/9e/719ec45fc233babeddb3f94d9520ef2c.png,Музей уникальных кукол,Кукольная коллекция со всего мира.
16020,https://media.kudago.com/images/place/f0/0e/f00e3de7fa98b323b0fca311d939c1b5.jpg,ресторан Cantinetta Antinori,Волшебная сказка о гастрономии и вине из прекрасной страны на берегу Средиземного моря.
15328,https://media.kudago.com/images/place/cd/ca/cdca9021f59711bd288d9309b08ebc28.jpg,скульптура «Христос Воскресший» на кладбище Донского монастыря,"На кладбище Донского монастыря находится известное немногим, но окутанное тайной место — фигура Иисуса Христа, автором которой является выдающийся скульптор Николай Андреев."
2179,https://media.kudago.com/images/place/e3/91/e391af3d4fe836ef04744c25eef1e938.JPG,Офисный комплекс «Город Столиц»,"Прежде чем приступить к проектированию и строительству офисного комплекса «Город Столиц», авторы внимательно изучили опыт функционирования подобных бизнес-центров в Европе, США, Японии, Китае. «Город Столиц» соответствует самым строгим международным стандартам."
686,https://media.kudago.com/images/place/a8/af/a8af40863fd3014fbfcc4d82bf3b62ea_2.jpg,Галерея классической фотографии,"Галерея, которая воспитывает чувство прекрасного."
123,https://media.kudago.com/images/place/b7/86/b786752ccd8c34578bb685862ffc0226.jpg,кофейня Coffee,"В кофейне Coffee каждый гость может создать уникальный напиток, соответствующий его вкусу и настроению."
30677,https://media.kudago.com/images/place/8b/9a/8b9a7d064a00049fd6bcc45d59fe3d90.jpg,Камерная сцена Большого театра (Театр имени Покровского),Камерная сцена имени Покровского предлагает зрителям нетривиальный взгляд на каноны оперного искусства и симфонической музыки.
34640,https://media.kudago.com/images/place/53/08/5308022db3961652e9aee74be860f303.webp,Кафе Found Record Store & Pizzeria,Ресторан с аппетитными пиццами и виниловым проигрывателем на фоне.
4536,https://media.kudago.com/images/place/3c/e9/3ce9d67b3bddfe5d016d07c3833bd40b.jpg,Мавзолей Ленина,Памятник-усыпальница Владимира Ильича Ленина на Красной площади.
11297,https://media.kudago.com/images/place/07/16/0716c2ebfd3aa037c160216c22a1be4a.png,Московский икорный бар,"Икра красная, икра чёрная, икра заморская... тобико! И ещё около десяти сортов этого претенциозного лакомства можно попробовать в Московском икорном баре."
15860,https://media.kudago.com/images/place/b4/6f/b46f2154684315d060eab0c8e8429202.jpeg,ресторан La Provincia,Гламурная ресторация в центре столицы. Южно-средиземноморская кухня от итальянского шеф-повара.
30966,https://media.kudago.com/images/place/55/08/5508e106fa9b100f6e3f96ba4f4d0b89.JPG,Музей магистрального транспорта газа,"Это место — наглядный рассказ об истории создания и развития Единой Системы Газоснабжения страны и нескольких поколений газовиков, связавших свою жизнь с газовой промышленностью."
3978,https://media.kudago.com/images/place/00/97/00979181dd7dc0810f14e5935c6fe3ea.jpg,дом Герцена,"Этот дом известен многим как дом Грибоедова, прототип МАССОЛИТА, описанного в романе Булгакова."
1488,https://media.kudago.com/images/place/f7/e6/f7e69c3a68ee8d9fb3bbe6e68af994ed.jpg,Театральный музей имени Бахрушина,"Уникальное собрание предметов отечественного и зарубежного театрального искусства, начало которому положил меценат и создатель первоначальной коллекции Алексей Александрович Бахрушин."
652,https://media.kudago.com/images/place/36/90/369094de09d36a55c503b446d2e8fe3d.jpg,церковь Владимирской иконы Божией Матери,"Уникальная постройка в готическом стиле, украшающая подмосковную усадьбу."
3014,https://media.kudago.com/images/place/17/89/17899889c9c07ee04012cf2f091bf2e3.jpg,Пушкинский мост,"Пешеходный мост соединяет между собой Пушкинскую и Фрунзенскую набережную, находится в одном из живописнейших мест Москвы-реки."
17446,https://media.kudago.com/images/place/ac/3b/ac3bd2b73257484c82f2c4a870c1b2b3.jpg,Дом-музей Ермоловой,"Память о великой драматической актрисе, которая стала символом своей эпохи."
6651,https://media.kudago.com/images/place/ea/5b/ea5b27de6210751bd9a4cf00b840907d.jpg,мемориальный музей Скрябина,"Великий русский композитор провёл здесь несколько лет своей жизни, с 1912 по 1915. В годы Серебряного века в этой квартире собирался весь цвет московской интеллигенции."
2211,https://media.kudago.com/images/place/0c/ac/0caca69a113507641222d4649cfeda8d.jfif,ресторан Bistrot,"Яркий представитель холдинга «Ресторанный синдикат», объединяющего несколько гастрономических ресторанов премиум-класса. Этот тосканский ресторан находится в центре Москвы."
418,https://media.kudago.com/images/place/5c/e5/5ce5ef35e274be2a59ef6101b1851922.jpg,Концертный зал «Известия Hall»,Многофункциональная площадка «Известия Hall» способна предложить разнообразное музыкальное меню и классические атрибуты столичного клуба в центре города.
2714,https://media.kudago.com/images/place/32/c8/32c8b2b9acc46bffd1ea6ac47f731052.jpg,усадьба Остафьево,"Усадьба, в которой когда-то состоялось одно из первых авторских чтений «Евгения Онегина»."
33636,https://media.kudago.com/images/place/5e/e0/5ee032b6ddfe8af9054accdf4b1bd4ab.jpeg,Дом творчества «Переделкино»,"Там, где когда-то творили культовые писатели, сейчас можно интеллектуально провести время и запастись яркими впечатлениями."
33345,https://media.kudago.com/images/place/30/f1/30f1894ac2f8efd7859b1988996fac6c.jpg,«Центр искусств. Москва»,"Пространство, наполненное искусством, в самом сердце столицы."
35336,https://media.kudago.com/images/place/52/f9/52f9a617c83fa73861ff74af833d39a5.JPG,фуд-маркет «Гастровилла»,"В новом загородном фуд-маркете создана атмосфера для неспешного отдыха, в которой можно насладиться блюдами разных стран мира, послушать живую музыку и отвлечься от повседневных забот."
5452,https://media.kudago.com/images/place/bf/dd/bfdddada312b41c2f6fb9c068e609675.jpg,Баскетбольная площадка у высотки на Котельнической,Настоящее торжество эклектики ждёт вас на Котельнической набережной!
9029,https://media.kudago.com/images/place/6a/e1/6ae1895fb8be17e509fc95fe9f8bf0c9.jpg,Сад астрономов,Игровой и рекреационный комплекс для любителей космоса.
2193,https://media.kudago.com/images/place/6c/d2/6cd20b8754f484784b0b8cf43a58e2fb.jpg,небоскрёб «Триумф-Палас»,"Жилой небоскрёб высотой более 260 метров, расположенный в центре столицы, в 2003 году был занесён в Книгу рекордов Гиннесса как самое высокое здание Европы в своей категории."
31081,https://media.kudago.com/images/place/f0/50/f0506fd8792a8959d394c381d2b54a15.jpg,английский паб Smith's,"Пабы считаются достопримечательностью Англии. Но и в центре Москвы можно найти место, где ощущается дух Великобритании — в национальной кухне, аутентичных напитках и особой атмосфере. К каждому гостю здесь находят индивидуальный подход."
1570,https://media.kudago.com/images/place/f1/0b/f10b693e690e3c0560e8a384fe44ee21.jpeg,народная обсерватория,Народная обсерватория была построена в Парке Горького в 1929 году.
31608,https://media.kudago.com/images/place/02/95/0295d6f5f0df3f6fd041cf88254fb3ba.jpg,ресторан китайской кухни Panda Express,Знаменитая во всём мире американская сеть ресторанов китайской кухни теперь и в Москве! Panda Express познакомит российских любителей азиатских блюд с оригинальной концепцией китайской еды с американским акцентом.
33389,https://media.kudago.com/images/place/c4/17/c417d01821c1601649c461efc3627392.jpg,Детский парк «Лукоморье»,"В посёлке совхоза имени Ленина есть удивительный парк развлечений, аналогов которому не найдётся и в самой столице."
15094,https://media.kudago.com/images/place/96/9f/969fee25396c7088aaf173974d8fa23a.jpeg,Природный парк «Куркино»,"Расположенный в черте города природный парк, в котором можно встретить занесённые в Красную книгу растения и отдохнуть от столичной суеты."
10461,https://media.kudago.com/images/place/77/64/7764f41f0c4e686ca32de558b07d4410.jpg,Московский музыкальный театр «Геликон-опера»,"Сравнительно молодой, но уже всемирно известный музыкальный театр. В труппе «Геликон-оперы» сегодня почти 500 артистов, в репертуаре — 75 спектаклей."
1982,https://media.kudago.com/images/place/15/ed/15ed322668f5111d89f15706fae84649.jpg,кафе «АндерСон» на Гиляровского,"Необычный клуб для всей семьи, где вы можете посидеть на уютной веранде, поиграть в игровой зоне или устроить банкет."
778,https://media.kudago.com/images/place/1a/0d/1a0dbea25e072d337cc5977666fc9545.jpg,парк Дружбы,"Тихий зелёный уголок на севере Москвы, где неспешно гуляют мамы с детьми, молодые люди играют в волейбол и теннис, а влюблённые пары кормят уток в пруду."
6521,https://media.kudago.com/images/place/71/cd/71cd44ea840cfd57d86ebc0d9567d73c.jpg,палаты Старого английского двора,"Одна из древнейших построек Москвы, в которой теперь открыт музей."
32962,https://media.kudago.com/images/place/57/f1/57f1dafae7671b620073844f1c11d45b.jpg,развлекательный парк Play Kort,"Play Kort — большая площадка для маленьких исследователей. Здесь есть всё необходимое для совместного отдыха детей и взрослых: аттракционы, батуты, спортивные игры и многое другое. А ещё здесь можно провести детский день рождения или любой другой праздник."
15136,https://media.kudago.com/images/place/03/b1/03b1919a836a9011b9861a643439e41c.jpeg,Никольская улица,"На проходящей через Китай-город Никольской улице с давних пор стояли многочисленные храмы и монастыри, проживали знатные московские фамилии, а впоследствии она стала главной деловой улицей города."
7590,https://media.kudago.com/images/place/41/ff/41ff3f8d525aa99b5a2a53b44c5b1b03.jfif,Усадьба Пущино-на-Наре,"Дворянская усадьба XVIII века князей Вяземских на живописном берегу реки Нары под Серпуховом. Увы, некогда величественный господский дом с греческими колоннами сегодня превратился в руины. Однако остатки былого великолепия всё ещё можно увидеть."
6647,https://media.kudago.com/images/place/3a/53/3a536e1081e5dbdd27bab06be033e450.jpg,Музей-центр «Интеграция» имени Николая Островского,"Музей-центр был открыт в квартире советского писателя, где он провёл последний год своей жизни и написал первую часть романа «Рождённые бурей»."
